time;realDistance;rssi;espId
1707224688887;6;-73;4
1707224688893;6;-71;3
1707224689905;6;-71;4
1707224689915;6;-69;3
1707224690922;6;-71;4
1707224690928;6;-68;3
1707224697678;8;-73;4
1707224697684;8;-67;3
1707224698710;8;-65;4
1707224698718;8;-71;3
1707224699728;8;-72;4
1707224699734;8;-70;3
1707224700743;8;-80;4
1707224700749;8;-68;3
1707224701757;8;-71;4
1707224701762;8;-68;3
1707224702772;8;-79;4
1707224702782;8;-75;3
1707224703793;8;-74;4
1707224703801;8;-70;3
1707224704810;8;-72;4
1707224704818;8;-79;3
1707224705833;8;-71;4
1707224705841;8;-77;3
1707224706852;8;-65;4
1707224706858;8;-71;3
1707224707870;8;-71;4
1707224707875;8;-73;3
1707224708885;8;-71;4
1707224708894;8;-70;3
1707224709915;8;-71;4
1707224709919;8;-70;3
1707224710927;8;-67;4
1707224710933;8;-70;3
1707224711943;8;-77;4
1707224711952;8;-80;3
1707224712966;8;-68;4
1707224712969;8;-79;3
1707224713976;8;-67;4
1707224713981;8;-71;3
1707224714992;8;-72;4
1707224715000;8;-73;3
1707224716011;8;-76;4
1707224716018;8;-73;3
1707224717029;8;-75;4
1707224717037;8;-74;3
1707224727754;10;-72;4
1707224727761;10;-76;3
1707224728788;10;-72;4
1707224728795;10;-72;3
1707224729804;10;-76;4
1707224729810;10;-81;3
1707224730822;10;-76;4
1707224730830;10;-76;3
1707224731841;10;-76;4
1707224731849;10;-76;3
1707224732862;10;-74;4
1707224732872;10;-73;3
1707224733883;10;-74;4
1707224733890;10;-72;3
1707224734899;10;-72;4
1707224734905;10;-76;3
1707224735917;10;-78;4
1707224735923;10;-76;3
1707224736932;10;-73;4
1707224736938;10;-72;3
1707224737945;10;-74;4
1707224737951;10;-77;3
1707224738960;10;-73;4
1707224738967;10;-72;3
1707224739977;10;-77;4
1707224739981;10;-74;3
1707224740992;10;-76;4
1707224740997;10;-77;3
1707224742005;10;-77;4
1707224742011;10;-76;3
1707224743026;10;-73;4
1707224743030;10;-72;3
1707224744039;10;-73;4
1707224744044;10;-77;3
1707224745056;10;-73;4
1707224745063;10;-72;3
1707224746072;10;-74;4
1707224746079;10;-73;3
1707224747087;10;-73;4
1707224747092;10;-69;3
1707224757618;12;-79;4
1707224757624;12;-77;3
1707224758649;12;-75;4
1707224758655;12;-77;3
1707224759666;12;-75;4
1707224759675;12;-78;3
1707224760685;12;-77;4
1707224760693;12;-79;3
1707224761707;12;-77;4
1707224761715;12;-76;3
1707224762742;12;-77;4
1707224762750;12;-82;3
1707224763762;12;-76;4
1707224763770;12;-77;3
1707224764781;12;-75;4
1707224764788;12;-75;3
1707224765797;12;-75;4
1707224765804;12;-78;3
1707224766815;12;-79;4
1707224766821;12;-77;3
1707224767839;12;-79;4
1707224767847;12;-77;3
1707224768874;12;-79;4
1707224768880;12;-74;3
1707224769891;12;-79;4
1707224769898;12;-81;3
1707224770910;12;-80;4
1707224770921;12;-81;3
1707224771933;12;-77;4
1707224771943;12;-81;3
1707224772955;12;-78;4
1707224772963;12;-76;3
1707224773982;12;-77;4
1707224773993;12;-76;3
1707224775004;12;-79;4
1707224775013;12;-79;3
1707224776026;12;-79;4
1707224776035;12;-75;3
1707224777058;12;-86;4
1707224777063;12;-75;3
1707224785246;14;-74;4
1707224785251;14;-82;3
1707224786264;14;-74;4
1707224786271;14;-82;3
1707224787288;14;-74;4
1707224787297;14;-82;3
1707224788308;14;-86;4
1707224788317;14;-82;3
1707224789326;14;-76;4
1707224789335;14;-82;3
1707224790347;14;-76;4
1707224790358;14;-82;3
1707224791367;14;-81;4
1707224791372;14;-76;3
1707224792382;14;-83;4
1707224792390;14;-76;3
1707224793402;14;-83;4
1707224793411;14;-76;3
1707224794423;14;-76;4
1707224794429;14;-80;3
1707224795438;14;-76;4
1707224795445;14;-87;3
1707224796457;14;-76;4
1707224796461;14;-86;3
1707224797469;14;-76;4
1707224797477;14;-86;3
1707224798486;14;-78;4
1707224798493;14;-86;3
1707224799506;14;-77;4
1707224799512;14;-86;3
1707224800521;14;-77;4
1707224800529;14;-86;3
1707224801541;14;-78;4
1707224801546;14;-86;3
1707224802557;14;-78;4
1707224802565;14;-86;3
1707224803575;14;-77;4
1707224803581;14;-79;3
1707224804592;14;-77;4
1707224804603;14;-79;3
1707224813317;16;-79;4
1707224813322;16;-82;3
1707224814346;16;-73;4
1707224814354;16;-82;3
1707224815365;16;-73;4
1707224815374;16;-82;3
1707224816387;16;-74;4
1707224816394;16;-80;3
1707224817402;16;-74;4
1707224817406;16;-80;3
1707224818417;16;-74;4
1707224818423;16;-81;3
1707224819433;16;-74;4
1707224819441;16;-81;3
1707224820453;16;-74;4
1707224820462;16;-79;3
1707224821475;16;-87;4
1707224821480;16;-79;3
1707224822488;16;-73;4
1707224822496;16;-79;3
1707224823506;16;-82;4
1707224823513;16;-78;3
1707224824523;16;-73;4
1707224824527;16;-79;3
1707224825537;16;-78;4
1707224825544;16;-80;3
1707224826554;16;-80;4
1707224826560;16;-86;3
1707224827571;16;-72;4
1707224827580;16;-80;3
1707224828592;16;-72;4
1707224828599;16;-81;3
1707224829608;16;-72;4
1707224829614;16;-81;3
1707224830623;16;-85;4
1707224830627;16;-82;3
1707224831635;16;-77;4
1707224831640;16;-82;3
1707224832649;16;-75;4
1707224832656;16;-81;3
1707224841727;18;-87;4
1707224841735;18;-74;3
1707224842758;18;-87;4
1707224842767;18;-74;3
1707224843778;18;-82;4
1707224843783;18;-79;3
1707224844794;18;-82;4
1707224844802;18;-79;3
1707224845815;18;-82;4
1707224845823;18;-74;3
1707224846841;18;-82;4
1707224846848;18;-74;3
1707224847859;18;-73;4
1707224847865;18;-78;3
1707224848872;18;-77;4
1707224848877;18;-78;3
1707224849883;18;-77;4
1707224849887;18;-77;3
1707224850898;18;-77;4
1707224850907;18;-77;3
1707224851919;18;-77;4
1707224851925;18;-83;3
1707224852934;18;-71;4
1707224852942;18;-81;3
1707224853952;18;-85;4
1707224853959;18;-80;3
1707224854968;18;-78;4
1707224854976;18;-74;3
1707224855986;18;-78;4
1707224855995;18;-84;3
1707224857007;18;-74;4
1707224857015;18;-84;3
1707224858029;18;-74;4
1707224858037;18;-84;3
1707224859046;18;-74;4
1707224859053;18;-73;3
1707224860061;18;-75;4
1707224860067;18;-73;3
1707224861080;18;-75;4
1707224861088;18;-71;3
1707224867625;20;-87;4
1707224867627;20;-76;3
1707224868635;20;-87;4
1707224868643;20;-76;3
1707224869654;20;-87;4
1707224869663;20;-84;3
1707224870677;20;-87;4
1707224870686;20;-79;3
1707224871698;20;-87;4
1707224871706;20;-82;3
1707224872718;20;-88;4
1707224872728;20;-86;3
1707224873740;20;-88;4
1707224873749;20;-80;3
1707224874759;20;-88;4
1707224874765;20;-82;3
1707224875775;20;-88;4
1707224875782;20;-82;3
1707224876791;20;-88;4
1707224876795;20;-88;3
1707224877802;20;-79;4
1707224877807;20;-81;3
1707224878816;20;-78;4
1707224878823;20;-82;3
1707224879833;20;-79;4
1707224879839;20;-82;3
1707224880849;20;-79;4
1707224880855;20;-82;3
1707224881865;20;-79;4
1707224881871;20;-82;3
1707224882882;20;-80;4
1707224882891;20;-84;3
1707224883903;20;-78;4
1707224883912;20;-81;3
1707224884925;20;-78;4
1707224884933;20;-81;3
1707224885947;20;-78;4
1707224885956;20;-81;3
1707224886967;20;-81;4
1707224886973;20;-87;3
1707224895590;25;-83;4
1707224895593;25;-81;3
1707224896600;25;-83;4
1707224896608;25;-95;3
1707224897618;25;-83;4
1707224897626;25;-95;3
1707224898638;25;-81;4
1707224898645;25;-95;3
1707224899658;25;-81;4
1707224899668;25;-95;3
1707224900699;25;-81;4
1707224900707;25;-95;3
1707224901718;25;-81;4
1707224901726;25;-90;3
1707224902737;25;-79;4
1707224902745;25;-90;3
1707224903757;25;-79;4
1707224903765;25;-90;3
1707224904775;25;-79;4
1707224904783;25;-90;3
1707224905795;25;-79;4
1707224905804;25;-88;3
1707224906815;25;-79;4
1707224906822;25;-88;3
1707224907835;25;-76;4
1707224907843;25;-88;3
1707224908855;25;-80;4
1707224908869;25;-84;3
1707224909891;25;-80;4
1707224909902;25;-84;3
1707224910914;25;-80;4
1707224910923;25;-84;3
1707224911934;25;-84;4
1707224911943;25;-84;3
1707224912954;25;-84;4
1707224912960;25;-84;3
1707224913969;25;-84;4
1707224913977;25;-84;3
1707224914988;25;-77;4
1707224914998;25;-84;3
1707224926527;30;-77;4
1707224926535;30;-84;3
1707224927555;30;-88;4
1707224927563;30;-87;3
1707224928575;30;-88;4
1707224928583;30;-87;3
1707224929597;30;-88;4
1707224929606;30;-87;3
1707224930618;30;-88;4
1707224930625;30;-80;3
1707224931639;30;-86;4
1707224931647;30;-80;3
1707224932659;30;-86;4
1707224932667;30;-80;3
1707224933680;30;-88;4
1707224933689;30;-80;3
1707224934700;30;-88;4
1707224934707;30;-80;3
1707224935717;30;-82;4
1707224935722;30;-80;3
1707224936733;30;-82;4
1707224936741;30;-80;3
1707224937770;30;-88;4
1707224937777;30;-87;3
1707224938788;30;-88;4
1707224938798;30;-82;3
1707224939809;30;-88;4
1707224939818;30;-82;3
1707224940830;30;-83;4
1707224940840;30;-83;3
1707224941851;30;-83;4
1707224941862;30;-83;3
1707224942877;30;-83;4
1707224942886;30;-84;3
1707224943896;30;-83;4
1707224943904;30;-84;3
1707224944916;30;-83;4
1707224944924;30;-84;3
1707224945934;30;-83;4
1707224945943;30;-85;3
1707224954880;35;-80;4
1707224954885;35;-85;3
1707224955895;35;-80;4
1707224955902;35;-85;3
1707224956914;35;-80;4
1707224956923;35;-85;3
1707224957936;35;-80;4
1707224957946;35;-85;3
1707224958959;35;-80;4
1707224958966;35;-85;3
1707224959977;35;-80;4
1707224959986;35;-85;3
1707224960997;35;-80;4
1707224961006;35;-85;3
1707224962020;35;-80;4
1707224962028;35;-85;3
1707224963041;35;-80;4
1707224963049;35;-85;3
1707224964061;35;-80;4
1707224964070;35;-85;3
1707224965082;35;-80;4
1707224965090;35;-85;3
1707224966102;35;-80;4
1707224966110;35;-85;3
1707224967122;35;-80;4
1707224967131;35;-85;3
1707224968142;35;-80;4
1707224968150;35;-85;3
1707224969162;35;-80;4
1707224969171;35;-85;3
1707224970184;35;-80;4
1707224970193;35;-85;3
1707224971205;35;-80;4
1707224971215;35;-85;3
1707224972228;35;-80;4
1707224972237;35;-85;3
1707224973250;35;-80;4
1707224973259;35;-85;3
1707224974273;35;-80;4
1707224974282;35;-85;3
1707224985230;40;-80;4
1707224985232;40;-85;3
1707224986240;40;-80;4
1707224986248;40;-85;3
1707224987261;40;-80;4
1707224987270;40;-85;3
1707224988280;40;-80;4
1707224988283;40;-85;3
1707224989291;40;-80;4
1707224989297;40;-85;3
1707224990305;40;-80;4
1707224990308;40;-85;3
1707224991318;40;-80;4
1707224991325;40;-85;3
1707224992337;40;-80;4
1707224992345;40;-85;3
1707224993361;40;-80;4
1707224993370;40;-85;3
1707224994382;40;-80;4
1707224994391;40;-85;3
1707224995403;40;-80;4
1707224995411;40;-85;3
1707224996427;40;-80;4
1707224996436;40;-85;3
1707224997450;40;-80;4
1707224997460;40;-85;3
1707224998472;40;-80;4
1707224998478;40;-85;3
1707224999487;40;-80;4
1707224999492;40;-85;3
1707225000499;40;-80;4
1707225000503;40;-85;3
1707225001513;40;-80;4
1707225001521;40;-85;3
1707225002535;40;-80;4
1707225002544;40;-85;3
1707225003557;40;-80;4
1707225003565;40;-85;3
1707225004577;40;-80;4
1707225004585;40;-85;3
1707225013813;45;-80;4
1707225013815;45;-85;3
1707225014830;45;-80;4
1707225014838;45;-85;3
1707225015850;45;-80;4
1707225015859;45;-85;3
1707225016871;45;-80;4
1707225016879;45;-85;3
1707225017891;45;-80;4
1707225017899;45;-85;3
1707225018912;45;-80;4
1707225018921;45;-85;3
1707225019933;45;-80;4
1707225019941;45;-85;3
1707225020953;45;-80;4
1707225020962;45;-85;3
1707225021975;45;-80;4
1707225021983;45;-85;3
1707225022998;45;-80;4
1707225023006;45;-85;3
1707225024022;45;-80;4
1707225024032;45;-85;3
1707225025040;45;-80;4
1707225025046;45;-85;3
1707225026053;45;-80;4
1707225026058;45;-85;3
1707225027069;45;-80;4
1707225027077;45;-85;3
1707225028088;45;-80;4
1707225028097;45;-85;3
1707225029109;45;-80;4
1707225029118;45;-85;3
1707225030131;45;-80;4
1707225030142;45;-85;3
1707225031153;45;-80;4
1707225031162;45;-85;3
1707225032174;45;-80;4
1707225032182;45;-85;3
1707225033194;45;-80;4
1707225033204;45;-85;3
1707225041226;50;-80;4
1707225041228;50;-85;3
1707225042240;50;-80;4
1707225042250;50;-91;3
1707225043260;50;-80;4
1707225043268;50;-91;3
1707225044279;50;-80;4
1707225044287;50;-91;3
1707225045300;50;-80;4
1707225045307;50;-91;3
1707225046319;50;-80;4
1707225046327;50;-91;3
1707225047342;50;-80;4
1707225047355;50;-91;3
1707225048369;50;-80;4
1707225048377;50;-91;3
1707225049389;50;-80;4
1707225049398;50;-91;3
1707225050412;50;-80;4
1707225050420;50;-91;3
1707225051432;50;-80;4
1707225051441;50;-91;3
1707225052454;50;-80;4
1707225052463;50;-91;3
1707225053474;50;-80;4
1707225053482;50;-89;3
1707225054494;50;-80;4
1707225054503;50;-89;3
1707225055514;50;-80;4
1707225055522;50;-89;3
1707225056533;50;-80;4
1707225056543;50;-89;3
1707225057556;50;-80;4
1707225057566;50;-89;3
1707225058579;50;-86;4
1707225058588;50;-89;3
1707225059604;50;-86;4
1707225059614;50;-89;3
1707225060626;50;-86;4
1707225060635;50;-89;3
1707225072154;60;-86;4
1707225072158;60;-89;3
1707225073167;60;-86;4
1707225073175;60;-89;3
1707225074186;60;-86;4
1707225074193;60;-89;3
1707225075202;60;-86;4
1707225075209;60;-89;3
1707225076219;60;-86;4
1707225076226;60;-89;3
1707225077237;60;-86;4
1707225077246;60;-89;3
1707225078258;60;-86;4
1707225078267;60;-89;3
1707225079280;60;-86;4
1707225079288;60;-89;3
1707225080300;60;-86;4
1707225080307;60;-89;3
1707225081319;60;-86;4
1707225081326;60;-89;3
1707225082338;60;-86;4
1707225082345;60;-89;3
1707225083358;60;-86;4
1707225083367;60;-89;3
1707225084379;60;-86;4
1707225084388;60;-89;3
1707225085400;60;-86;4
1707225085408;60;-89;3
1707225086420;60;-86;4
1707225086429;60;-89;3
1707225087441;60;-86;4
1707225087449;60;-89;3
1707225088459;60;-86;4
1707225088467;60;-89;3
1707225089479;60;-86;4
1707225089487;60;-89;3
1707225090498;60;-86;4
1707225090506;60;-89;3
1707225091518;60;-86;4
1707225091526;60;-89;3
1707225104220;70;-90;4
1707225104227;70;-89;3
1707225105259;70;-90;4
1707225105267;70;-89;3
1707225106280;70;-90;4
1707225106287;70;-89;3
1707225107298;70;-90;4
1707225107307;70;-89;3
1707225108318;70;-90;4
1707225108327;70;-90;3
1707225109337;70;-90;4
1707225109345;70;-90;3
1707225110357;70;-90;4
1707225110366;70;-90;3
1707225111379;70;-90;4
1707225111387;70;-90;3
1707225112401;70;-90;4
1707225112409;70;-90;3
1707225113421;70;-90;4
1707225113430;70;-90;3
1707225114442;70;-90;4
1707225114450;70;-90;3
1707225115461;70;-90;4
1707225115468;70;-90;3
1707225116481;70;-90;4
1707225116490;70;-90;3
1707225117502;70;-90;4
1707225117509;70;-90;3
1707225118520;70;-90;4
1707225118528;70;-90;3
1707225119540;70;-90;4
1707225119549;70;-90;3
1707225120560;70;-90;4
1707225120568;70;-90;3
1707225121579;70;-90;4
1707225121587;70;-90;3
1707225122600;70;-90;4
1707225122608;70;-90;3
1707225123620;70;-90;4
1707225123628;70;-90;3
1707225138970;80;-91;4
1707225138973;80;-90;3
1707225139981;80;-91;4
1707225139990;80;-90;3
1707225141002;80;-91;4
1707225141010;80;-90;3
1707225142022;80;-91;4
1707225142030;80;-90;3
1707225143042;80;-91;4
1707225143050;80;-90;3
1707225144062;80;-91;4
1707225144071;80;-90;3
1707225145085;80;-91;4
1707225145094;80;-90;3
1707225146106;80;-91;4
1707225146114;80;-90;3
1707225147126;80;-91;4
1707225147133;80;-90;3
1707225148142;80;-91;4
1707225148144;80;-90;3
1707225149150;80;-91;4
1707225149153;80;-90;3
1707225150161;80;-91;4
1707225150168;80;-90;3
1707225151178;80;-91;4
1707225151186;80;-90;3
1707225152198;80;-91;4
1707225152207;80;-90;3
1707225153219;80;-91;4
1707225153226;80;-90;3
1707225154238;80;-91;4
1707225154246;80;-90;3
1707225155257;80;-91;4
1707225155261;80;-90;3
1707225156270;80;-91;4
1707225156280;80;-90;3
1707225157292;80;-91;4
1707225157300;80;-90;3
1707225158312;80;-91;4
1707225158324;80;-90;3
1707225172120;890;-91;4
1707225172123;890;-90;3
1707225173130;890;-91;4
1707225173139;890;-90;3
1707225174150;890;-91;4
1707225174161;890;-90;3
1707225175178;890;-91;4
1707225175185;890;-90;3
1707225176203;890;-91;4
1707225176211;890;-90;3
1707225177225;890;-91;4
1707225177233;890;-90;3
1707225178242;890;-91;4
1707225178247;890;-90;3
1707225179256;890;-91;4
1707225179265;890;-90;3
1707225180276;890;-91;4
1707225180285;890;-90;3
1707225181296;890;-91;4
1707225181304;890;-90;3
1707225182316;890;-91;4
1707225182323;890;-90;3
1707225183335;890;-91;4
1707225183343;890;-90;3
1707225184356;890;-91;4
1707225184365;890;-90;3
1707225185375;890;-91;4
1707225185383;890;-90;3
1707225186396;890;-91;4
1707225186404;890;-90;3
1707225187415;890;-91;4
1707225187424;890;-90;3
1707225188437;890;-91;4
1707225188445;890;-90;3
1707225189456;890;-91;4
1707225189464;890;-90;3
1707225190475;890;-91;4
1707225190484;890;-90;3
1707225191496;890;-91;4
1707225191502;890;-90;3
1707225204706;100;-91;4
1707225204713;100;-89;3
1707225205731;100;-91;4
1707225205736;100;-89;3
1707225206745;100;-91;4
1707225206751;100;-89;3
1707225207761;100;-91;4
1707225207768;100;-89;3
1707225208775;100;-96;4
1707225208780;100;-89;3
1707225209788;100;-96;4
1707225209798;100;-89;3
1707225210811;100;-96;4
1707225210820;100;-89;3
1707225211831;100;-97;4
1707225211840;100;-89;3
1707225212852;100;-97;4
1707225212861;100;-89;3
1707225213873;100;-97;4
1707225213883;100;-94;3
1707225214895;100;-97;4
1707225214903;100;-94;3
1707225215914;100;-97;4
1707225215925;100;-94;3
1707225216937;100;-97;4
1707225216945;100;-94;3
1707225217955;100;-97;4
1707225217961;100;-94;3
1707225218972;100;-97;4
1707225218981;100;-94;3
1707225219992;100;-97;4
1707225220000;100;-94;3
1707225221012;100;-97;4
1707225221019;100;-94;3
1707225222032;100;-97;4
1707225222043;100;-94;3
1707225223066;100;-97;4
1707225223072;100;-94;3
1707225224084;100;-97;4
1707225224091;100;-94;3
