1.600000000000000000e+01;1.701999999999999886e+02
1.600000000000000000e+01;7.950000000000000000e+01
1.800000000000000000e+01;1.232999999999999972e+02
1.800000000000000000e+01;0.000000000000000000e+00
1.800000000000000000e+01;2.265000000000000000e+02
1.800000000000000000e+01;5.079999999999999716e+01
1.800000000000000000e+01;1.500000000000000000e+02
1.800000000000000000e+01;0.000000000000000000e+00
1.800000000000000000e+01;1.145900000000000034e+02
1.800000000000000000e+01;5.720000000000000284e+01
1.800000000000000000e+01;7.259000000000000341e+01
1.800000000000000000e+01;2.161899999999999977e+02
2.000000000000000000e+01;1.980000000000000000e+02
2.000000000000000000e+01;3.289999999999999858e+01
2.000000000000000000e+01;6.120000000000000284e+01
2.000000000000000000e+01;2.218899999999999864e+02
2.000000000000000000e+01;1.721999999999999886e+02
2.000000000000000000e+01;2.908999999999999986e+01
2.000000000000000000e+01;5.609000000000000341e+01
2.000000000000000000e+01;3.178999999999999915e+01
2.000000000000000000e+01;1.600900000000000034e+02
2.000000000000000000e+01;1.445000000000000000e+02
2.500000000000000000e+01;2.185900000000000034e+02
2.500000000000000000e+01;2.020900000000000034e+02
2.500000000000000000e+01;1.903000000000000114e+02
2.500000000000000000e+01;1.195999999999999943e+02
2.500000000000000000e+01;1.199000000000000057e+02
2.500000000000000000e+01;2.145900000000000034e+02
2.500000000000000000e+01;9.120000000000000284e+01
2.500000000000000000e+01;1.634000000000000057e+02
2.500000000000000000e+01;2.600000000000000000e+01
2.500000000000000000e+01;8.279000000000000625e+01
3.000000000000000000e+01;1.586999999999999886e+02
3.000000000000000000e+01;7.040000000000000568e+01
3.000000000000000000e+01;1.604000000000000057e+02
3.000000000000000000e+01;1.414000000000000057e+02
3.000000000000000000e+01;1.376899999999999977e+02
3.000000000000000000e+01;7.270000000000000284e+01
3.000000000000000000e+01;4.559000000000000341e+01
3.000000000000000000e+01;1.354000000000000057e+02
3.000000000000000000e+01;1.938899999999999864e+02
3.000000000000000000e+01;1.360999999999999943e+02
3.500000000000000000e+01;1.010900000000000034e+02
3.500000000000000000e+01;6.609000000000000341e+01
3.500000000000000000e+01;3.019999999999999929e+01
3.500000000000000000e+01;2.273899999999999864e+02
3.500000000000000000e+01;1.333000000000000114e+02
3.500000000000000000e+01;1.493899999999999864e+02
3.500000000000000000e+01;1.584000000000000057e+02
3.500000000000000000e+01;2.858999999999999986e+01
3.500000000000000000e+01;1.488000000000000114e+02
3.500000000000000000e+01;1.853000000000000114e+02
4.000000000000000000e+01;1.301999999999999886e+02
4.000000000000000000e+01;1.648000000000000114e+02
4.000000000000000000e+01;1.070900000000000034e+02
4.000000000000000000e+01;1.245000000000000000e+02
4.000000000000000000e+01;3.420000000000000284e+01
4.000000000000000000e+01;1.539000000000000057e+02
4.000000000000000000e+01;1.894000000000000057e+02
4.000000000000000000e+01;2.221899999999999977e+02
4.000000000000000000e+01;4.539999999999999858e+01
4.000000000000000000e+01;2.201899999999999977e+02
4.500000000000000000e+01;1.590999999999999943e+02
4.500000000000000000e+01;6.570000000000000284e+01
4.500000000000000000e+01;5.678999999999999915e+01
4.500000000000000000e+01;9.118999999999999773e+01
4.500000000000000000e+01;6.879999999999999716e+01
4.500000000000000000e+01;5.728999999999999915e+01
4.500000000000000000e+01;3.500000000000000000e+01
4.500000000000000000e+01;1.531999999999999886e+02
4.500000000000000000e+01;1.906999999999999886e+02
4.500000000000000000e+01;2.124000000000000057e+02
5.000000000000000000e+01;8.340000000000000568e+01
5.000000000000000000e+01;7.139000000000000057e+01
5.000000000000000000e+01;5.639999999999999858e+01
5.000000000000000000e+01;2.481899999999999977e+02
5.000000000000000000e+01;2.113000000000000114e+02
5.000000000000000000e+01;2.023899999999999864e+02
5.000000000000000000e+01;1.566899999999999977e+02
5.000000000000000000e+01;1.204000000000000057e+02
5.000000000000000000e+01;1.004000000000000057e+02
5.000000000000000000e+01;2.064000000000000057e+02
6.000000000000000000e+01;1.443000000000000114e+02
6.000000000000000000e+01;5.339999999999999858e+01
6.000000000000000000e+01;1.566899999999999977e+02
6.000000000000000000e+01;8.650000000000000000e+01
6.000000000000000000e+01;1.074000000000000057e+02
6.000000000000000000e+01;1.277900000000000063e+02
6.000000000000000000e+01;1.511999999999999886e+02
6.000000000000000000e+01;3.539000000000000057e+01
6.000000000000000000e+01;2.374000000000000057e+02
6.000000000000000000e+01;3.939000000000000057e+01
7.000000000000000000e+01;1.214000000000000057e+02
7.000000000000000000e+01;1.215900000000000034e+02
7.000000000000000000e+01;2.989999999999999858e+01
7.000000000000000000e+01;2.195900000000000034e+02
7.000000000000000000e+01;1.284000000000000057e+02
7.000000000000000000e+01;1.391999999999999886e+02
7.000000000000000000e+01;9.309000000000000341e+01
7.000000000000000000e+01;2.295900000000000034e+02
7.000000000000000000e+01;2.791899999999999977e+02
7.000000000000000000e+01;1.569000000000000057e+02
8.000000000000000000e+01;1.461999999999999886e+02
8.000000000000000000e+01;2.094000000000000057e+02
8.000000000000000000e+01;2.339000000000000057e+02
8.000000000000000000e+01;1.945900000000000034e+02
8.000000000000000000e+01;4.250000000000000000e+01
8.000000000000000000e+01;2.280999999999999943e+02
8.000000000000000000e+01;9.718999999999999773e+01
8.000000000000000000e+01;1.210900000000000034e+02
8.000000000000000000e+01;5.478999999999999915e+01
8.000000000000000000e+01;3.839999999999999858e+01
9.000000000000000000e+01;1.197900000000000063e+02
9.000000000000000000e+01;3.147900000000000205e+02
9.000000000000000000e+01;2.185900000000000034e+02
9.000000000000000000e+01;1.624400000000000091e+03
9.000000000000000000e+01;1.614500000000000000e+03
9.000000000000000000e+01;2.325900000000000034e+02
9.000000000000000000e+01;2.144000000000000057e+02
9.000000000000000000e+01;1.198400000000000091e+03
9.000000000000000000e+01;9.350000000000000000e+01
9.000000000000000000e+01;3.978999999999999915e+01
1.000000000000000000e+02;1.159000000000000057e+02
1.000000000000000000e+02;2.280900000000000034e+02
1.000000000000000000e+02;2.188590000000000146e+03
1.000000000000000000e+02;3.140899999999999750e+02
1.000000000000000000e+02;5.050000000000000000e+01
1.000000000000000000e+02;2.210000000000000000e+02
1.000000000000000000e+02;1.145200000000000045e+03
1.000000000000000000e+02;9.423999999999999773e+02
1.000000000000000000e+02;4.239999999999999858e+01
1.000000000000000000e+02;6.615900000000000318e+02
